arm,model_name,question_number,claimed_company,cited_row_id,kb_company_at_row_id,status,match_type
batchwise_map_reduce,gemma3:12b,41,Dorsett Industries Inc,19,Dorsett Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,41,Boogook Industries,20,Boogook Industries,match,exact
batchwise_map_reduce,gemma3:12b,41,Down 2 Earth Trailers,21,Down 2 Earth Trailers,match,exact
batchwise_map_reduce,gemma3:12b,41,Bosch (Automotive Division),22,Bosch (Automotive Division),match,exact
batchwise_map_reduce,gemma3:12b,41,Bridgestone Bandag,23,Bridgestone Bandag,match,exact
batchwise_map_reduce,gemma3:12b,41,DAEHAN Solution,30,DAEHAN Solution Georgia LLC,mismatch,
batchwise_map_reduce,gemma3:12b,41,DAS Corp,34,DAS Corp.,match,exact
batchwise_map_reduce,gemma3:12b,41,Ecoplastic America Corporation,170,SungEel Recycling Park Georgia,mismatch,
batchwise_map_reduce,gemma3:12b,42,Racemark International LLC,150,Racemark International LLC,match,exact
batchwise_map_reduce,gemma3:12b,42,Yazaki North America,201,Yazaki North America,match,exact
batchwise_map_reduce,gemma3:12b,42,YKK USA Inc,202,YKK USA Inc.,match,exact
batchwise_map_reduce,gemma3:12b,42,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
batchwise_map_reduce,gemma3:12b,42,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,1,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,qwen2.5:14b,1,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,1,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,qwen2.5:14b,1,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,qwen2.5:14b,1,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,qwen2.5:14b,1,IMMI,86,IMMI,match,exact
batchwise_map_reduce,qwen2.5:14b,2,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,qwen2.5:14b,2,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,2,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,qwen2.5:14b,2,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,qwen2.5:14b,3,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,qwen2.5:14b,3,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,qwen2.5:14b,3,Novelis Inc,129,Novelis Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,4,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,5,Kia Georgia Inc,95,Kia Georgia Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,5,Superior Essex Inc,171,Superior Essex Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,5,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
batchwise_map_reduce,qwen2.5:14b,5,Teklas USA,176,Teklas USA,match,exact
batchwise_map_reduce,qwen2.5:14b,5,Textron Specialized Vehicles,177,Textron Specialized Vehicles,match,exact
batchwise_map_reduce,qwen2.5:14b,5,Thermal Ceramics Inc,178,Thermal Ceramics Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,5,Thomson Plastics Inc,179,Thomson Plastics Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,6,Novelis Inc,64,Novelis Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,6,Novelis Inc,128,Novelis Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,6,Novelis Inc,129,Novelis Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,7,WIKA USA,196,WIKA USA,match,exact
batchwise_map_reduce,qwen2.5:14b,8,Jefferson Southern Corporation,91,Jefferson Southern Corporation,match,exact
batchwise_map_reduce,qwen2.5:14b,9,Superior Essex Inc,171,Superior Essex Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,9,TE Connectivity,175,TE Connectivity,match,exact
batchwise_map_reduce,qwen2.5:14b,10,Kia Georgia Inc,95,Kia Georgia Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,10,Superior Essex Inc,171,Superior Essex Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,10,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
batchwise_map_reduce,qwen2.5:14b,11,Sewon America Inc,148,Sewon America Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,11,Sewon America Inc,151,Sewon America Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,12,Ascend Elements,11,Ascend Elements,match,exact
batchwise_map_reduce,qwen2.5:14b,12,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,12,DAEHAN Solution Georgia LLC,30,DAEHAN Solution Georgia LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,12,SungEel Recycling Park Georgia,170,SungEel Recycling Park Georgia,match,exact
batchwise_map_reduce,qwen2.5:14b,13,Duckyang,35,Duckyang,match,exact
batchwise_map_reduce,qwen2.5:14b,13,Enchem America Inc,51,Enchem America Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,13,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,13,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,qwen2.5:14b,14,WIKA USA,196,WIKA USA,match,exact
batchwise_map_reduce,qwen2.5:14b,14,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
batchwise_map_reduce,qwen2.5:14b,15,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,qwen2.5:14b,16,Duckyang,35,Duckyang,match,exact
batchwise_map_reduce,qwen2.5:14b,17,Bridgestone Bandag,23,Bridgestone Bandag,match,exact
batchwise_map_reduce,qwen2.5:14b,17,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,18,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,19,Archer Aviation Inc,39,Archer Aviation Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,20,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,qwen2.5:14b,20,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,20,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,qwen2.5:14b,20,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,qwen2.5:14b,20,IMMI,86,IMMI,match,exact
batchwise_map_reduce,qwen2.5:14b,21,Dongwon Autopart Technology Georgia LLC,14,Dongwon Autopart Technology Georgia LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,22,Arising Industries Inc,111,Arising Industries Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,23,Novelis Inc,129,Novelis Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,24,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,qwen2.5:14b,24,IMMI,86,IMMI,match,exact
batchwise_map_reduce,qwen2.5:14b,25,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,qwen2.5:14b,25,Denkai America,160,Denkai America,match,exact
batchwise_map_reduce,qwen2.5:14b,26,Enchem America Inc,51,Enchem America Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,27,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
batchwise_map_reduce,qwen2.5:14b,27,Hitachi Astemo,75,Hitachi Astemo,match,exact
batchwise_map_reduce,qwen2.5:14b,27,Hwashin,79,Hwashin,match,exact
batchwise_map_reduce,qwen2.5:14b,27,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
batchwise_map_reduce,qwen2.5:14b,27,Inalfa Roof Systems Inc,145,Inalfa Roof Systems Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,28,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,qwen2.5:14b,28,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,qwen2.5:14b,29,TI Fluid Systems,181,TI Fluid Systems,match,exact
batchwise_map_reduce,qwen2.5:14b,29,Tie Down Engineering,182,Tie Down Engineering,match,exact
batchwise_map_reduce,qwen2.5:14b,29,TN Americas Holding Inc,183,TN Americas Holding Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,29,Toyota Industries Group (TACG-TICA),184,Toyota Industries Group (TACG-TICA),match,exact
batchwise_map_reduce,qwen2.5:14b,29,Trenton Pressing,185,Trenton Pressing,match,exact
batchwise_map_reduce,qwen2.5:14b,29,Yazaki North America,201,Yazaki North America,match,exact
batchwise_map_reduce,qwen2.5:14b,29,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,30,Yamaha Motor Manufacturing Corp,200,Yamaha Motor Manufacturing Corp.,match,exact
batchwise_map_reduce,qwen2.5:14b,31,Down 2 Earth Trailers,21,Down 2 Earth Trailers,match,exact
batchwise_map_reduce,qwen2.5:14b,31,Bridgestone Bandag,23,Bridgestone Bandag,match,exact
batchwise_map_reduce,qwen2.5:14b,32,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,33,Textron Specialized Vehicles,177,Textron Specialized Vehicles,match,exact
batchwise_map_reduce,qwen2.5:14b,34,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,35,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,qwen2.5:14b,35,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,qwen2.5:14b,35,Novelis Inc,129,Novelis Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,35,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,36,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
batchwise_map_reduce,qwen2.5:14b,36,Hitachi Astemo,75,Hitachi Astemo,match,exact
batchwise_map_reduce,qwen2.5:14b,36,Hyundai & LG Energy Solution (LGES),80,Hyundai & LG Energy Solution (LGES),match,exact
batchwise_map_reduce,qwen2.5:14b,36,IMS Gear Georgia Inc,87,IMS Gear Georgia Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,36,JAC Products Inc,89,JAC Products Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,36,Hyundai Industrial Co,93,Hyundai Industrial Co.,match,exact
batchwise_map_reduce,qwen2.5:14b,36,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
batchwise_map_reduce,qwen2.5:14b,36,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
batchwise_map_reduce,qwen2.5:14b,36,Inalfa Roof Systems Inc,145,Inalfa Roof Systems Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,36,Jefferson Southern Corp,165,Jefferson Southern Corp.,match,exact
batchwise_map_reduce,qwen2.5:14b,37,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,qwen2.5:14b,37,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,qwen2.5:14b,37,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
batchwise_map_reduce,qwen2.5:14b,38,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,qwen2.5:14b,39,Remarc International LLC,150,Racemark International LLC,match,fuzzy:0.905
batchwise_map_reduce,qwen2.5:14b,40,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,40,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,qwen2.5:14b,41,DAEHAN Solution Georgia LLC,30,DAEHAN Solution Georgia LLC,match,exact
batchwise_map_reduce,qwen2.5:14b,42,Remarc International LLC,150,Racemark International LLC,match,fuzzy:0.905
