arm,model_name,question_number,mention_text,classification,sources,matched_kb_company,similarity,matched_field,matched_value
direct_context,qwen3:30b,1,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3:30b,1,IMS Gear Georgia Inc,known_kb_company,evidence_company,IMS Gear Georgia Inc.,1.0,,
direct_context,qwen3:30b,1,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,qwen3:30b,2,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,qwen3:30b,2,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,qwen3:30b,2,Hyundai Motor Group,known_kb_company,evidence_company,Hyundai Motor Group,1.0,,
direct_context,qwen3:30b,2,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3:30b,3,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3:30b,3,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3:30b,3,Peerless-Winsmith Inc,known_kb_company,"evidence_company,answer_prose",Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3:30b,4,GSC Steel Stamping LLC,known_kb_company,"evidence_company,answer_prose",GSC Steel Stamping LLC,1.0,,
direct_context,qwen3:30b,5,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,qwen3:30b,5,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,qwen3:30b,5,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,qwen3:30b,5,TDK Components USA Inc,known_kb_company,evidence_company,TDK Components USA Inc.,1.0,,
direct_context,qwen3:30b,5,TE Connectivity,known_kb_company,evidence_company,TE Connectivity,1.0,,
direct_context,qwen3:30b,5,Teklas USA,known_kb_company,evidence_company,Teklas USA,1.0,,
direct_context,qwen3:30b,5,Textron Specialized Vehicles,known_kb_company,evidence_company,Textron Specialized Vehicles,1.0,,
direct_context,qwen3:30b,5,Thermal Ceramics Inc,known_kb_company,evidence_company,Thermal Ceramics Inc.,1.0,,
direct_context,qwen3:30b,5,Thomson Plastics Inc,known_kb_company,evidence_company,Thomson Plastics Inc.,1.0,,
direct_context,qwen3:30b,6,Novelis Inc,known_kb_company,"evidence_company,answer_prose",Novelis Inc.,1.0,,
direct_context,qwen3:30b,7,Arising Industries Inc,known_kb_company,"evidence_company,answer_prose",Arising Industries Inc.,1.0,,
direct_context,qwen3:30b,8,Milliken & Co./Valway Plant,known_kb_company,evidence_company,Milliken & Co./Valway Plant,1.0,,
direct_context,qwen3:30b,8,Mobis Alabama LLC,known_kb_company,evidence_company,Mobis Alabama LLC,1.0,,
direct_context,qwen3:30b,8,Sewon America Inc,known_kb_company,evidence_company,Sewon America Inc.,1.0,,
direct_context,qwen3:30b,8,Lear Corporation,known_kb_company,evidence_company,Lear Corporation,1.0,,
direct_context,qwen3:30b,8,Seoyon E-HWA,known_kb_company,evidence_company,Seoyon E-HWA,1.0,,
direct_context,qwen3:30b,8,Seoyon E-Hwa Interior Systems,known_kb_company,evidence_company,Seoyon E-Hwa Interior Systems,1.0,,
direct_context,qwen3:30b,9,JTEKT North America Corp,known_kb_company,evidence_company,JTEKT North America Corp.,1.0,,
direct_context,qwen3:30b,9,Grudem,known_kb_company,evidence_company,Grudem,1.0,,
direct_context,qwen3:30b,9,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3:30b,9,Haering Precision USA LP,known_kb_company,evidence_company,Haering Precision USA LP,1.0,,
direct_context,qwen3:30b,9,Denso Manufacturing Georgia,known_kb_company,evidence_company,Denso Manufacturing Georgia,1.0,,
direct_context,qwen3:30b,9,Oneda Corp,known_kb_company,evidence_company,Oneda Corp.,1.0,,
direct_context,qwen3:30b,9,Peerless-Winsmith Inc,known_kb_company,evidence_company,Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3:30b,9,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,qwen3:30b,10,TE Connectivity,known_kb_company,evidence_company,TE Connectivity,1.0,,
direct_context,qwen3:30b,10,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,qwen3:30b,10,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,qwen3:30b,10,TDK Components USA Inc,known_kb_company,evidence_company,TDK Components USA Inc.,1.0,,
direct_context,qwen3:30b,10,Teklas USA,known_kb_company,evidence_company,Teklas USA,1.0,,
direct_context,qwen3:30b,10,Textron Specialized Vehicles,known_kb_company,evidence_company,Textron Specialized Vehicles,1.0,,
direct_context,qwen3:30b,10,Thermal Ceramics Inc,known_kb_company,evidence_company,Thermal Ceramics Inc.,1.0,,
direct_context,qwen3:30b,10,Thomson Plastics Inc,known_kb_company,evidence_company,Thomson Plastics Inc.,1.0,,
direct_context,qwen3:30b,11,Sewon America Inc,known_kb_company,"evidence_company,answer_prose",Sewon America Inc.,1.0,,
direct_context,qwen3:30b,12,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3:30b,12,Enchem America Inc,known_kb_company,"evidence_company,answer_prose",Enchem America Inc.,1.0,,
direct_context,qwen3:30b,12,GSC Steel Stamping LLC,known_kb_company,"evidence_company,answer_prose",GSC Steel Stamping LLC,1.0,,
direct_context,qwen3:30b,13,Enchem America Inc,known_kb_company,"evidence_company,answer_prose",Enchem America Inc.,1.0,,
direct_context,qwen3:30b,13,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3:30b,13,Racemark International LLC,known_kb_company,"evidence_company,answer_prose",Racemark International LLC,1.0,,
direct_context,qwen3:30b,14,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,qwen3:30b,14,Woodbridge Foam Corp,known_kb_company,evidence_company,Woodbridge Foam Corp.,1.0,,
direct_context,qwen3:30b,16,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3:30b,18,GSC Steel Stamping LLC,known_kb_company,"evidence_company,answer_prose",GSC Steel Stamping LLC,1.0,,
direct_context,qwen3:30b,18,Hyundai Transys Georgia Seating Systems,known_kb_company,"evidence_company,answer_prose",Hyundai Transys Georgia Seating Systems,1.0,,
direct_context,qwen3:30b,19,Archer Aviation Inc,known_kb_company,"evidence_company,answer_prose",Archer Aviation Inc.,1.0,,
direct_context,qwen3:30b,20,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3:30b,20,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,qwen3:30b,20,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,qwen3:30b,20,Hyundai Motor Group,known_kb_company,evidence_company,Hyundai Motor Group,1.0,,
direct_context,qwen3:30b,20,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3:30b,21,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,qwen3:30b,21,Dinex Emissions Inc,known_kb_company,evidence_company,Dinex Emissions Inc.,1.0,,
direct_context,qwen3:30b,21,ACM Georgia LLC,known_kb_company,evidence_company,ACM Georgia LLC,1.0,,
direct_context,qwen3:30b,21,FOX Factory,known_kb_company,evidence_company,FOX Factory,1.0,,
direct_context,qwen3:30b,21,AVS,known_kb_company,evidence_company,AVS,1.0,,
direct_context,qwen3:30b,22,Archer Aviation Inc,known_kb_company,evidence_company,Archer Aviation Inc.,1.0,,
direct_context,qwen3:30b,22,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,qwen3:30b,23,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,qwen3:30b,23,Morgan Corp,known_kb_company,evidence_company,Morgan Corp.,1.0,,
direct_context,qwen3:30b,23,TI Fluid Systems,known_kb_company,evidence_company,TI Fluid Systems,1.0,,
direct_context,qwen3:30b,23,Tie Down Engineering,known_kb_company,evidence_company,Tie Down Engineering,1.0,,
direct_context,qwen3:30b,23,TN Americas Holding Inc,known_kb_company,evidence_company,TN Americas Holding Inc.,1.0,,
direct_context,qwen3:30b,23,Toyota Industries Group,known_kb_company,evidence_company,Toyota Industries Group (TACG-TICA),1.0,,
direct_context,qwen3:30b,23,Trenton Pressing,known_kb_company,evidence_company,Trenton Pressing,1.0,,
direct_context,qwen3:30b,23,Yazaki North America,known_kb_company,evidence_company,Yazaki North America,1.0,,
direct_context,qwen3:30b,23,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,qwen3:30b,24,Hitachi Astemo Americas Inc,known_kb_company,"evidence_company,answer_prose",Hitachi Astemo Americas Inc.,1.0,,
direct_context,qwen3:30b,24,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,qwen3:30b,24,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3:30b,24,Vose Co,known_kb_company,answer_prose,Hollingsworth & Vose Co.,partial,,
direct_context,qwen3:30b,25,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,qwen3:30b,25,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3:30b,25,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3:30b,25,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,qwen3:30b,25,Wabash National Corp,known_kb_company,evidence_company,Wabash National Corp.,1.0,,
direct_context,qwen3:30b,25,Wheelabrator Group Inc,known_kb_company,evidence_company,Wheelabrator Group Inc.,1.0,,
direct_context,qwen3:30b,26,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3:30b,26,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,qwen3:30b,27,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,qwen3:30b,27,Hitachi Astemo,known_kb_company,evidence_company,Hitachi Astemo,1.0,,
direct_context,qwen3:30b,27,Hwashin,known_kb_company,evidence_company,Hwashin,1.0,,
direct_context,qwen3:30b,27,Hyundai & LG Energy Solution (LGES),known_kb_company,evidence_company,Hyundai & LG Energy Solution (LGES),1.0,,
direct_context,qwen3:30b,27,IMS Gear Georgia Inc,known_kb_company,evidence_company,IMS Gear Georgia Inc.,1.0,,
direct_context,qwen3:30b,27,JAC Products Inc,known_kb_company,evidence_company,JAC Products Inc.,1.0,,
direct_context,qwen3:30b,27,Hyundai Industrial Co,known_kb_company,evidence_company,Hyundai Industrial Co.,1.0,,
direct_context,qwen3:30b,27,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,qwen3:30b,27,Jefferson Southern Corp,known_kb_company,evidence_company,Jefferson Southern Corp.,1.0,,
direct_context,qwen3:30b,28,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3:30b,28,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3:30b,28,Peerless-Winsmith Inc,known_kb_company,evidence_company,Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3:30b,29,Trenton Pressing Inc,known_kb_company,evidence_company,Trenton Pressing Inc.,1.0,,
direct_context,qwen3:30b,29,Valeo,known_kb_company,evidence_company,Valeo,1.0,,
direct_context,qwen3:30b,29,Vanguard National Trailer Corp,known_kb_company,evidence_company,Vanguard National Trailer Corp.,1.0,,
direct_context,qwen3:30b,29,Vernay,known_kb_company,evidence_company,Vernay,1.0,,
direct_context,qwen3:30b,29,Vista Metals Corp,known_kb_company,evidence_company,Vista Metals Corp.,1.0,,
direct_context,qwen3:30b,29,Voestalpine Automotive Body Parts Inc,known_kb_company,evidence_company,Voestalpine Automotive Body Parts Inc.,1.0,,
direct_context,qwen3:30b,29,Volvo Cars USA,known_kb_company,evidence_company,Volvo Cars USA,1.0,,
direct_context,qwen3:30b,29,Volvo Group North America,known_kb_company,evidence_company,Volvo Group North America,1.0,,
direct_context,qwen3:30b,29,Wabash National Corp,known_kb_company,evidence_company,Wabash National Corp.,1.0,,
direct_context,qwen3:30b,29,Wheelabrator Group Inc,known_kb_company,evidence_company,Wheelabrator Group Inc.,1.0,,
direct_context,qwen3:30b,29,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,qwen3:30b,29,Woodbridge Foam Corp,known_kb_company,evidence_company,Woodbridge Foam Corp.,1.0,,
direct_context,qwen3:30b,29,Woory Industrial Co,known_kb_company,evidence_company,Woory Industrial Co.,1.0,,
direct_context,qwen3:30b,29,Yachiyo Manufacturing of America LLC,known_kb_company,evidence_company,Yachiyo Manufacturing of America LLC,1.0,,
direct_context,qwen3:30b,29,Yamaha Motor Manufacturing Corp,known_kb_company,evidence_company,Yamaha Motor Manufacturing Corp.,1.0,,
direct_context,qwen3:30b,29,Yazaki North America,known_kb_company,evidence_company,Yazaki North America,1.0,,
direct_context,qwen3:30b,29,YKK USA Inc,known_kb_company,evidence_company,YKK USA Inc.,1.0,,
direct_context,qwen3:30b,29,ZF Gainesville LLC,known_kb_company,evidence_company,ZF Gainesville LLC,1.0,,
direct_context,qwen3:30b,30,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3:30b,30,Enchem America Inc,known_kb_company,"evidence_company,answer_prose",Enchem America Inc.,1.0,,
direct_context,qwen3:30b,30,Racemark International LLC,known_kb_company,"evidence_company,answer_prose",Racemark International LLC,1.0,,
direct_context,qwen3:30b,31,Dinex Emissions Inc,known_kb_company,evidence_company,Dinex Emissions Inc.,1.0,,
direct_context,qwen3:30b,31,Down 2 Earth Trailers,known_kb_company,evidence_company,Down 2 Earth Trailers,1.0,,
direct_context,qwen3:30b,31,Bridgestone Bandag,known_kb_company,evidence_company,Bridgestone Bandag,1.0,,
direct_context,qwen3:30b,31,Eaton Corp,known_kb_company,evidence_company,Eaton Corp.,1.0,,
direct_context,qwen3:30b,31,Ecoplastic America Corporation,known_kb_company,evidence_company,Ecoplastic America Corporation,1.0,,
direct_context,qwen3:30b,31,Erdrich USA Inc,known_kb_company,evidence_company,Erdrich USA Inc.,1.0,,
direct_context,qwen3:30b,31,Global Powertrain Systems LLC,known_kb_company,evidence_company,Global Powertrain Systems LLC,1.0,,
direct_context,qwen3:30b,32,GSC Steel Stamping LLC,known_kb_company,"evidence_company,answer_prose",GSC Steel Stamping LLC,1.0,,
direct_context,qwen3:30b,33,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,qwen3:30b,33,Teklas USA,known_kb_company,"evidence_company,answer_prose",Teklas USA,1.0,,
direct_context,qwen3:30b,33,Textron Specialized Vehicles,known_kb_company,evidence_company,Textron Specialized Vehicles,1.0,,
direct_context,qwen3:30b,34,ZF Gainesville LLC,known_kb_company,"evidence_company,answer_prose",ZF Gainesville LLC,1.0,,
direct_context,qwen3:30b,34,Novelis Inc,known_kb_company,"evidence_company,answer_prose",Novelis Inc.,1.0,,
direct_context,qwen3:30b,34,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3:30b,34,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3:30b,35,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3:30b,35,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3:30b,35,Peerless-Winsmith Inc,known_kb_company,"evidence_company,answer_prose",Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3:30b,36,Hitachi Astemo,known_kb_company,evidence_company,Hitachi Astemo,1.0,,
direct_context,qwen3:30b,36,Hwashin,known_kb_company,evidence_company,Hwashin,1.0,,
direct_context,qwen3:30b,36,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,qwen3:30b,36,Hyundai Transys Georgia Seating Systems,known_kb_company,evidence_company,Hyundai Transys Georgia Seating Systems,1.0,,
direct_context,qwen3:30b,36,Inalfa Roof Systems Inc,known_kb_company,evidence_company,Inalfa Roof Systems Inc.,1.0,,
direct_context,qwen3:30b,36,Jefferson Southern Corp,known_kb_company,evidence_company,Jefferson Southern Corp.,1.0,,
direct_context,qwen3:30b,37,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
direct_context,qwen3:30b,37,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3:30b,37,Peerless-Winsmith Inc,known_kb_company,evidence_company,Peerless-Winsmith Inc.,1.0,,
direct_context,qwen3:30b,38,F&P Georgia Manufacturing,known_kb_company,"evidence_company,answer_prose",F&P Georgia Manufacturing,1.0,,
direct_context,qwen3:30b,39,Racemark International LLC,known_kb_company,"evidence_company,answer_prose",Racemark International LLC,1.0,,
direct_context,qwen3:30b,40,Enchem America Inc,known_kb_company,"evidence_company,answer_prose",Enchem America Inc.,1.0,,
direct_context,qwen3:30b,40,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3:30b,40,Racemark International LLC,known_kb_company,"evidence_company,answer_prose",Racemark International LLC,1.0,,
direct_context,qwen3:30b,41,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,qwen3:30b,41,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,qwen3:30b,41,F&P Georgia Manufacturing,known_kb_company,evidence_company,F&P Georgia Manufacturing,1.0,,
direct_context,qwen3:30b,41,Hitachi Astemo Americas Inc,known_kb_company,evidence_company,Hitachi Astemo Americas Inc.,1.0,,
direct_context,qwen3:30b,41,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,qwen3:30b,41,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
direct_context,qwen3:30b,41,Hyundai Motor Group,known_kb_company,evidence_company,Hyundai Motor Group,1.0,,
direct_context,qwen3:30b,41,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
direct_context,qwen3:30b,41,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
direct_context,qwen3:30b,41,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,qwen3:30b,41,SungEel Recycling Park Georgia,known_kb_company,evidence_company,SungEel Recycling Park Georgia,1.0,,
direct_context,qwen3:30b,41,Thermal Ceramics Inc,known_kb_company,evidence_company,Thermal Ceramics Inc.,1.0,,
direct_context,qwen3:30b,42,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
batchwise_map_reduce,gemma3:12b,1,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
batchwise_map_reduce,gemma3:12b,1,F&P Georgia Manufacturing,known_kb_company,"evidence_company,answer_prose",F&P Georgia Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,1,Hitachi Astemo,known_kb_company,evidence_company,Hitachi Astemo,1.0,,
batchwise_map_reduce,gemma3:12b,1,Hitachi Astemo Americas Inc,known_kb_company,"evidence_company,answer_prose",Hitachi Astemo Americas Inc.,1.0,,
